FullDate,DayDate,MonthDate,YearDate,ShowName,TheatreName,ShowType,WeeklyAttendance,CapacityFilled,Gross,GrossPotential,NumPerformances
3/16/14,16,3,2014,Chicago,Ambassador,Musical,"6,756",78%,"523,155",52%,8
3/16/14,16,3,2014,Cinderella,Broadway,Musical,"11,127",79%,"910,028",56%,8
3/16/14,16,3,2014,If/Then,Richard Rodgers,Musical,"8,796",99%,"929,267",85%,0
3/16/14,16,3,2014,Jersey Boys,August Wilson,Musical,"7,200",73%,"684,421",60%,8
3/16/14,16,3,2014,Kinky Boots,Al Hirschfeld,Musical,"10,267",90%,"1,330,377",89%,8
3/16/14,16,3,2014,Les Miserables '14,Imperial,Musical,"9,397",95%,"1,043,262",88%,0
3/16/14,16,3,2014,Mamma Mia!,Broadhurst,Musical,"6,500",70%,"538,966",48%,8
3/16/14,16,3,2014,Matilda,Shubert,Musical,"11,451",100%,"1,105,243",87%,8
3/16/14,16,3,2014,Mothers And Sons,Golden,Play,"4,278",67%,"222,265",29%,0
3/16/14,16,3,2014,Motown The Musical,Lunt-Fontanne,Musical,"10,745",89%,"1,084,613",77%,8
3/16/14,16,3,2014,Newsies,Nederlander,Musical,"9,114",96%,"792,166",76%,8
3/16/14,16,3,2014,No Man'S Land/Waiting For Godot,Cort,Play,"7,030",82%,"589,820",66%,8
3/16/14,16,3,2014,Once,Jacobs,Musical,"6,297",74%,"556,921",55%,8
3/16/14,16,3,2014,Outside Mullingar,Friedman,Play,"5,079",98%,"423,934",67%,8
3/16/14,16,3,2014,Pippin,Music Box,Musical,"7,087",89%,"699,835",67%,8
3/16/14,16,3,2014,Rock Of Ages,Helen Hayes,Musical,"4,310",92%,"353,712",66%,8
3/16/14,16,3,2014,Rocky,Winter Garden,Musical,"10,182",83%,"639,757",44%,4
3/16/14,16,3,2014,The Book Of Mormon,Eugene O'Neill,Musical,"8,752",103%,"1,659,020",119%,8
3/16/14,16,3,2014,The Bridges Of Madison County,Schoenfeld,Musical,"6,418",79%,"476,374",47%,8
3/16/14,16,3,2014,The Lion King,Minskoff,Musical,"13,598",100%,"1,733,679",95%,8
3/16/14,16,3,2014,The Phantom Of The Opera,Majestic,Musical,"11,214",87%,"929,682",68%,8
3/16/14,16,3,2014,The Realistic Joneses,Lyceum,Play,"2,841",81%,"253,222",70%,0
3/16/14,16,3,2014,Wicked,Gershwin,Musical,"14,686",97%,"1,861,649",111%,8
3/23/14,23,3,2014,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,"5,880",81%,"453,663",51%,8
3/23/14,23,3,2014,A Raisin In The Sun '14,Ethel Barrymore,Play,"8,368",100%,"1,107,163",109%,0
3/23/14,23,3,2014,Act One,Vivian Beaumont,Play,"2,648",61%,"152,704",30%,0
3/23/14,23,3,2014,After Midnight,Brooks Atkinson,Musical,"7,555",91%,"714,663",72%,8
3/23/14,23,3,2014,Aladdin,New Amsterdam,Musical,"13,782",100%,"937,099",80%,5
3/23/14,23,3,2014,All The Way,Neil Simon,Play,"8,646",76%,"881,336",64%,8
3/23/14,23,3,2014,Beautiful,Stephen Sondheim,Musical,"6,973",85%,"832,504",81%,8
3/23/14,23,3,2014,Bullets Over Broadway,St. James,Musical,"10,508",92%,"782,289",59%,0
3/23/14,23,3,2014,Cabaret '14,Studio 54,Musical,"2,694",102%,"255,813",69%,0
3/23/14,23,3,2014,Chicago,Ambassador,Musical,"6,944",80%,"541,652",53%,8
3/23/14,23,3,2014,Cinderella,Broadway,Musical,"11,245",80%,"902,579",56%,8
3/23/14,23,3,2014,If/Then,Richard Rodgers,Musical,"9,854",97%,"1,008,303",80%,0
3/23/14,23,3,2014,Jersey Boys,August Wilson,Musical,"7,169",73%,"669,085",58%,8
3/23/14,23,3,2014,Kinky Boots,Al Hirschfeld,Musical,"11,101",97%,"1,451,463",97%,8
3/23/14,23,3,2014,Les Miserables '14,Imperial,Musical,"10,931",97%,"1,031,869",76%,1
3/23/14,23,3,2014,Mamma Mia!,Broadhurst,Musical,"6,915",74%,"573,443",51%,8
3/23/14,23,3,2014,Matilda,Shubert,Musical,"11,519",101%,"1,163,417",91%,8
3/23/14,23,3,2014,Mothers And Sons,Golden,Play,"4,909",77%,"248,821",32%,0
3/23/14,23,3,2014,Motown The Musical,Lunt-Fontanne,Musical,"10,359",86%,"1,078,097",76%,8
3/23/14,23,3,2014,Newsies,Nederlander,Musical,"9,384",99%,"795,046",77%,8
3/23/14,23,3,2014,No Man'S Land/Waiting For Godot,Cort,Play,"7,389",86%,"647,289",72%,8
3/23/14,23,3,2014,Of Mice And Men,Longacre,Play,"6,153",96%,"688,832",97%,0
3/23/14,23,3,2014,Once,Jacobs,Musical,"6,201",73%,"563,021",56%,8
3/23/14,23,3,2014,Pippin,Music Box,Musical,"7,342",93%,"730,892",70%,8
3/23/14,23,3,2014,Rock Of Ages,Helen Hayes,Musical,"4,415",95%,"366,648",68%,8
3/23/14,23,3,2014,Rocky,Winter Garden,Musical,"9,746",80%,"799,879",53%,8
3/23/14,23,3,2014,The Book Of Mormon,Eugene O'Neill,Musical,"8,752",103%,"1,639,847",118%,8
3/23/14,23,3,2014,The Bridges Of Madison County,Schoenfeld,Musical,"5,329",65%,"385,394",38%,8
3/23/14,23,3,2014,The Lion King,Minskoff,Musical,"13,575",100%,"1,828,835",95%,8
3/23/14,23,3,2014,The Phantom Of The Opera,Majestic,Musical,"11,368",89%,"954,196",70%,8
3/23/14,23,3,2014,The Realistic Joneses,Lyceum,Play,"5,677",81%,"433,391",60%,0
3/23/14,23,3,2014,Wicked,Gershwin,Musical,"15,318",99%,"1,874,352",111%,8
3/30/14,30,3,2014,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,"5,879",81%,"472,344",53%,8
3/30/14,30,3,2014,A Raisin In The Sun '14,Ethel Barrymore,Play,"8,368",100%,"1,045,534",103%,0
3/30/14,30,3,2014,Act One,Vivian Beaumont,Play,"5,491",63%,"318,292",31%,0
3/30/14,30,3,2014,After Midnight,Brooks Atkinson,Musical,"7,378",89%,"702,074",71%,8
3/30/14,30,3,2014,Aladdin,New Amsterdam,Musical,"13,783",100%,"1,104,798",94%,8
3/30/14,30,3,2014,All The Way,Neil Simon,Play,"9,283",82%,"949,056",69%,8
3/30/14,30,3,2014,Beautiful,Stephen Sondheim,Musical,"6,610",81%,"749,305",73%,8
3/30/14,30,3,2014,Bullets Over Broadway,St. James,Musical,"11,806",91%,"886,469",59%,0
3/30/14,30,3,2014,Cabaret '14,Studio 54,Musical,"5,069",96%,"494,440",68%,0
3/30/14,30,3,2014,Chicago,Ambassador,Musical,"7,559",87%,"595,765",59%,8
3/30/14,30,3,2014,Cinderella,Broadway,Musical,"11,953",85%,"1,012,922",63%,8
3/30/14,30,3,2014,Hedwig And The Angry Inch,Belasco,Musical,"1,016",101%,"144,194",120%,0
3/30/14,30,3,2014,If/Then,Richard Rodgers,Musical,"9,897",97%,"1,002,321",80%,1
3/30/14,30,3,2014,Jersey Boys,August Wilson,Musical,"7,700",78%,"737,384",64%,8
3/30/14,30,3,2014,Kinky Boots,Al Hirschfeld,Musical,"10,995",97%,"1,489,070",99%,8
3/30/14,30,3,2014,Lady Day At Emerson'S Bar & Grill,Circle In The Square,Play,"4,006",84%,"337,951",54%,0
3/30/14,30,3,2014,Les Miserables '14,Imperial,Musical,"10,736",95%,"1,223,317",90%,8
3/30/14,30,3,2014,Mamma Mia!,Broadhurst,Musical,"8,032",86%,"673,967",60%,8
3/30/14,30,3,2014,Matilda,Shubert,Musical,"11,524",101%,"1,212,014",95%,8
3/30/14,30,3,2014,Mothers And Sons,Golden,Play,"4,518",70%,"228,669",30%,8
3/30/14,30,3,2014,Motown The Musical,Lunt-Fontanne,Musical,"11,075",92%,"1,171,326",83%,8
3/30/14,30,3,2014,Newsies,Nederlander,Musical,"9,333",98%,"798,338",82%,8
3/30/14,30,3,2014,No Man'S Land/Waiting For Godot,Cort,Play,"8,286",97%,"782,396",88%,8
3/30/14,30,3,2014,Of Mice And Men,Longacre,Play,"8,390",98%,"868,728",93%,0
3/30/14,30,3,2014,Once,Jacobs,Musical,"6,320",75%,"595,070",59%,8
3/30/14,30,3,2014,Pippin,Music Box,Musical,"7,384",93%,"774,699",74%,8
3/30/14,30,3,2014,Rock Of Ages,Helen Hayes,Musical,"4,496",96%,"376,294",70%,8
3/30/14,30,3,2014,Rocky,Winter Garden,Musical,"9,178",76%,"828,848",56%,8
3/30/14,30,3,2014,The Book Of Mormon,Eugene O'Neill,Musical,"8,752",103%,"1,638,380",118%,8
3/30/14,30,3,2014,The Bridges Of Madison County,Schoenfeld,Musical,"4,920",60%,"352,896",34%,8
3/30/14,30,3,2014,The Lion King,Minskoff,Musical,"13,603",100%,"1,885,162",97%,8
3/30/14,30,3,2014,The Phantom Of The Opera,Majestic,Musical,"12,439",97%,"1,057,502",77%,8
3/30/14,30,3,2014,The Realistic Joneses,Lyceum,Play,"5,595",80%,"462,236",64%,0
3/30/14,30,3,2014,Violet,American Airlines,Musical,"2,805",96%,"169,792",45%,0
3/30/14,30,3,2014,Wicked,Gershwin,Musical,"15,423",100%,"1,946,536",116%,8
4/6/14,6,4,2014,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,"5,332",73%,"415,509",47%,8
4/6/14,6,4,2014,A Raisin In The Sun '14,Ethel Barrymore,Play,"8,368",100%,"929,151",92%,5
4/6/14,6,4,2014,Act One,Vivian Beaumont,Play,"5,513",64%,"316,124",31%,0
4/6/14,6,4,2014,After Midnight,Brooks Atkinson,Musical,"5,511",66%,"377,050",38%,8
4/6/14,6,4,2014,Aladdin,New Amsterdam,Musical,"13,779",100%,"1,170,038",91%,8
4/6/14,6,4,2014,All The Way,Neil Simon,Play,"8,761",77%,"917,842",67%,8
4/6/14,6,4,2014,Beautiful,Stephen Sondheim,Musical,"7,298",89%,"868,034",84%,8
4/6/14,6,4,2014,Bullets Over Broadway,St. James,Musical,"11,210",86%,"765,755",51%,0
4/6/14,6,4,2014,Cabaret '14,Studio 54,Musical,"6,257",101%,"594,765",70%,0
4/6/14,6,4,2014,Casa Valentina,Friedman,Play,"3,446",76%,"155,775",30%,0
4/6/14,6,4,2014,Chicago,Ambassador,Musical,"6,213",72%,"486,529",48%,8
4/6/14,6,4,2014,Cinderella,Broadway,Musical,"10,502",75%,"857,341",53%,8
4/6/14,6,4,2014,Hedwig And The Angry Inch,Belasco,Musical,"5,968",99%,"772,606",110%,0
4/6/14,6,4,2014,If/Then,Richard Rodgers,Musical,"9,419",90%,"931,268",72%,8
4/6/14,6,4,2014,Jersey Boys,August Wilson,Musical,"6,458",66%,"647,306",56%,8
4/6/14,6,4,2014,Kinky Boots,Al Hirschfeld,Musical,"10,380",91%,"1,351,725",90%,8
4/6/14,6,4,2014,Lady Day At Emerson'S Bar & Grill,Circle In The Square,Play,"3,958",83%,"363,460",58%,0
4/6/14,6,4,2014,Les Miserables '14,Imperial,Musical,"10,377",92%,"1,153,829",85%,8
4/6/14,6,4,2014,Mamma Mia!,Broadhurst,Musical,"6,856",73%,"551,065",49%,8
4/6/14,6,4,2014,Matilda,Shubert,Musical,"11,243",98%,"1,096,734",86%,8
4/6/14,6,4,2014,Mothers And Sons,Golden,Play,"3,214",50%,"221,430",29%,8
4/6/14,6,4,2014,Motown The Musical,Lunt-Fontanne,Musical,"10,318",86%,"1,016,236",72%,8
4/6/14,6,4,2014,Newsies,Nederlander,Musical,"8,795",93%,"743,632",79%,8
4/6/14,6,4,2014,Of Mice And Men,Longacre,Play,"8,366",97%,"823,309",88%,0
4/6/14,6,4,2014,Once,Jacobs,Musical,"5,607",66%,"500,434",49%,8
4/6/14,6,4,2014,Pippin,Music Box,Musical,"6,429",81%,"615,583",59%,8
4/6/14,6,4,2014,Rock Of Ages,Helen Hayes,Musical,"4,223",91%,"340,194",63%,8
4/6/14,6,4,2014,Rocky,Winter Garden,Musical,"8,485",70%,"753,365",57%,8
4/6/14,6,4,2014,The Book Of Mormon,Eugene O'Neill,Musical,"8,750",103%,"1,598,000",115%,8
4/6/14,6,4,2014,The Bridges Of Madison County,Schoenfeld,Musical,"4,707",58%,"341,175",33%,8
4/6/14,6,4,2014,The Lion King,Minskoff,Musical,"13,362",98%,"1,683,062",81%,8
4/6/14,6,4,2014,The Phantom Of The Opera,Majestic,Musical,"10,966",85%,"884,496",64%,8
4/6/14,6,4,2014,The Realistic Joneses,Lyceum,Play,"6,045",87%,"410,334",57%,1
4/6/14,6,4,2014,The Velocity Of Autumn,Booth,Play,"3,386",62%,"135,307",20%,0
4/6/14,6,4,2014,Violet,American Airlines,Musical,"4,963",85%,"278,904",36%,0
4/6/14,6,4,2014,Wicked,Gershwin,Musical,"14,901",98%,"1,806,067",107%,8
4/13/14,13,4,2014,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,"5,122",71%,"407,665",46%,8
4/13/14,13,4,2014,A Raisin In The Sun '14,Ethel Barrymore,Play,"8,368",100%,"1,182,511",117%,8
4/13/14,13,4,2014,Act One,Vivian Beaumont,Play,"6,316",73%,"309,452",30%,0
4/13/14,13,4,2014,After Midnight,Brooks Atkinson,Musical,"5,568",67%,"417,318",42%,8
4/13/14,13,4,2014,Aladdin,New Amsterdam,Musical,"13,786",100%,"1,178,422",89%,8
4/13/14,13,4,2014,All The Way,Neil Simon,Play,"8,206",72%,"893,167",65%,8
4/13/14,13,4,2014,Beautiful,Stephen Sondheim,Musical,"7,669",93%,"917,392",89%,8
4/13/14,13,4,2014,Bullets Over Broadway,St. James,Musical,"11,221",86%,"813,145",62%,4
4/13/14,13,4,2014,Cabaret '14,Studio 54,Musical,"6,823",97%,"667,721",69%,0
4/13/14,13,4,2014,Casa Valentina,Friedman,Play,"4,047",79%,"192,074",33%,0
4/13/14,13,4,2014,Chicago,Ambassador,Musical,"7,070",82%,"607,106",60%,8
4/13/14,13,4,2014,Cinderella,Broadway,Musical,"11,425",82%,"946,408",59%,8
4/13/14,13,4,2014,Hedwig And The Angry Inch,Belasco,Musical,"7,048",101%,"884,092",107%,0
4/13/14,13,4,2014,If/Then,Richard Rodgers,Musical,"9,295",89%,"964,759",75%,8
4/13/14,13,4,2014,Jersey Boys,August Wilson,Musical,"6,741",69%,"665,420",58%,8
4/13/14,13,4,2014,Kinky Boots,Al Hirschfeld,Musical,"10,769",95%,"1,422,291",96%,8
4/13/14,13,4,2014,Lady Day At Emerson'S Bar & Grill,Circle In The Square,Play,"4,639",97%,"366,156",59%,1
4/13/14,13,4,2014,Les Miserables '14,Imperial,Musical,"10,126",90%,"1,147,961",85%,8
4/13/14,13,4,2014,Mamma Mia!,Broadhurst,Musical,"7,442",80%,"627,337",56%,8
4/13/14,13,4,2014,Matilda,Shubert,Musical,"11,368",99%,"1,174,694",92%,8
4/13/14,13,4,2014,Mothers And Sons,Golden,Play,"3,412",53%,"238,128",31%,8
4/13/14,13,4,2014,Motown The Musical,Lunt-Fontanne,Musical,"10,425",86%,"1,067,046",75%,8
4/13/14,13,4,2014,Newsies,Nederlander,Musical,"8,701",92%,"744,353",79%,8
4/13/14,13,4,2014,Of Mice And Men,Longacre,Play,"8,321",97%,"796,078",85%,0
4/13/14,13,4,2014,Once,Jacobs,Musical,"5,333",63%,"473,697",47%,8
4/13/14,13,4,2014,Pippin,Music Box,Musical,"6,307",80%,"630,280",60%,8
4/13/14,13,4,2014,Rock Of Ages,Helen Hayes,Musical,"4,227",91%,"347,060",65%,8
4/13/14,13,4,2014,Rocky,Winter Garden,Musical,"8,773",72%,"754,394",57%,8
4/13/14,13,4,2014,The Book Of Mormon,Eugene O'Neill,Musical,"8,752",103%,"1,586,091",114%,8
4/13/14,13,4,2014,The Bridges Of Madison County,Schoenfeld,Musical,"4,424",54%,"322,366",32%,8
4/13/14,13,4,2014,The Cripple Of Inishmaan,Cort,Play,"2,133",99%,"155,234",95%,0
4/13/14,13,4,2014,The Lion King,Minskoff,Musical,"13,602",100%,"1,914,937",93%,8
4/13/14,13,4,2014,The Phantom Of The Opera,Majestic,Musical,"11,535",90%,"958,388",70%,8
4/13/14,13,4,2014,The Realistic Joneses,Lyceum,Play,"5,935",85%,"518,159",71%,8
4/13/14,13,4,2014,The Velocity Of Autumn,Booth,Play,"3,074",51%,"100,056",13%,0
4/13/14,13,4,2014,Violet,American Airlines,Musical,"5,080",87%,"258,167",33%,0
4/13/14,13,4,2014,Wicked,Gershwin,Musical,"15,275",99%,"1,930,362",115%,8
4/20/14,20,4,2014,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,"6,201",85%,"507,224",57%,8
4/20/14,20,4,2014,A Raisin In The Sun '14,Ethel Barrymore,Play,"8,368",100%,"1,212,665",119%,8
4/20/14,20,4,2014,Act One,Vivian Beaumont,Play,"6,344",73%,"340,604",32%,5
4/20/14,20,4,2014,After Midnight,Brooks Atkinson,Musical,"7,112",86%,"542,801",55%,8
4/20/14,20,4,2014,Aladdin,New Amsterdam,Musical,"13,797",100%,"1,225,128",87%,8
4/20/14,20,4,2014,All The Way,Neil Simon,Play,"9,729",86%,"1,067,173",78%,8
4/20/14,20,4,2014,Beautiful,Stephen Sondheim,Musical,"8,147",99%,"1,027,244",93%,8
4/20/14,20,4,2014,Bullets Over Broadway,St. James,Musical,"11,730",90%,"974,076",64%,8
4/20/14,20,4,2014,Cabaret '14,Studio 54,Musical,"7,094",100%,"692,319",71%,0
4/20/14,20,4,2014,Casa Valentina,Friedman,Play,"4,796",93%,"212,097",36%,0
4/20/14,20,4,2014,Chicago,Ambassador,Musical,"8,275",96%,"845,382",83%,8
4/20/14,20,4,2014,Cinderella,Broadway,Musical,"13,529",97%,"1,412,944",88%,8
4/20/14,20,4,2014,Hedwig And The Angry Inch,Belasco,Musical,"7,116",101%,"815,295",98%,0
4/20/14,20,4,2014,If/Then,Richard Rodgers,Musical,"10,372",99%,"1,104,188",86%,8
4/20/14,20,4,2014,Jersey Boys,August Wilson,Musical,"8,556",87%,"854,430",75%,8
4/20/14,20,4,2014,Kinky Boots,Al Hirschfeld,Musical,"11,341",100%,"1,629,283",110%,8
4/20/14,20,4,2014,Lady Day At Emerson'S Bar & Grill,Circle In The Square,Play,"4,640",97%,"459,071",74%,7
4/20/14,20,4,2014,Les Miserables '14,Imperial,Musical,"11,258",100%,"1,396,410",103%,8
4/20/14,20,4,2014,Mamma Mia!,Broadhurst,Musical,"9,472",102%,"950,480",85%,8
4/20/14,20,4,2014,Matilda,Shubert,Musical,"11,542",101%,"1,577,093",124%,8
4/20/14,20,4,2014,Mothers And Sons,Golden,Play,"3,355",52%,"187,192",24%,8
4/20/14,20,4,2014,Motown The Musical,Lunt-Fontanne,Musical,"11,533",96%,"1,179,643",83%,8
4/20/14,20,4,2014,Newsies,Nederlander,Musical,"10,756",101%,"1,069,367",86%,9
4/20/14,20,4,2014,Of Mice And Men,Longacre,Play,"7,508",100%,"755,158",92%,6
4/20/14,20,4,2014,Once,Jacobs,Musical,"7,732",91%,"681,763",67%,8
4/20/14,20,4,2014,Pippin,Music Box,Musical,"7,843",99%,"882,705",84%,8
4/20/14,20,4,2014,Rock Of Ages,Helen Hayes,Musical,"4,477",96%,"421,341",79%,8
4/20/14,20,4,2014,Rocky,Winter Garden,Musical,"10,654",88%,"1,022,747",77%,8
4/20/14,20,4,2014,The Book Of Mormon,Eugene O'Neill,Musical,"8,752",103%,"1,689,905",121%,8
4/20/14,20,4,2014,The Bridges Of Madison County,Schoenfeld,Musical,"5,243",64%,"345,270",34%,8
4/20/14,20,4,2014,The Cripple Of Inishmaan,Cort,Play,"8,212",96%,"463,064",66%,1
4/20/14,20,4,2014,The Lion King,Minskoff,Musical,"15,304",100%,"2,543,377",103%,9
4/20/14,20,4,2014,The Phantom Of The Opera,Majestic,Musical,"12,759",99%,"1,517,305",111%,8
4/20/14,20,4,2014,The Realistic Joneses,Lyceum,Play,"6,532",94%,"613,441",86%,8
4/20/14,20,4,2014,The Velocity Of Autumn,Booth,Play,"4,011",75%,"94,400",14%,0
4/20/14,20,4,2014,Violet,American Airlines,Musical,"5,879",100%,"283,182",37%,1
4/20/14,20,4,2014,Wicked,Gershwin,Musical,"17,352",100%,"2,769,554",146%,9
4/27/14,27,4,2014,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,"5,702",79%,"470,784",53%,8
4/27/14,27,4,2014,A Raisin In The Sun '14,Ethel Barrymore,Play,"8,368",100%,"1,183,783",117%,8
4/27/14,27,4,2014,Act One,Vivian Beaumont,Play,"5,308",61%,"373,915",34%,8
4/27/14,27,4,2014,After Midnight,Brooks Atkinson,Musical,"6,142",74%,"488,203",49%,8
4/27/14,27,4,2014,Aladdin,New Amsterdam,Musical,"13,790",100%,"1,194,264",93%,8
4/27/14,27,4,2014,All The Way,Neil Simon,Play,"9,118",80%,"994,085",73%,8
4/27/14,27,4,2014,Beautiful,Stephen Sondheim,Musical,"8,164",99%,"1,015,673",92%,8
4/27/14,27,4,2014,Bullets Over Broadway,St. James,Musical,"10,783",83%,"956,227",63%,8
4/27/14,27,4,2014,Cabaret '14,Studio 54,Musical,"7,108",100%,"624,575",64%,5
4/27/14,27,4,2014,Casa Valentina,Friedman,Play,"4,703",91%,"210,585",41%,7
4/27/14,27,4,2014,Chicago,Ambassador,Musical,"7,618",88%,"667,125",67%,8
4/27/14,27,4,2014,Cinderella,Broadway,Musical,"13,362",95%,"1,119,405",69%,8
4/27/14,27,4,2014,Hedwig And The Angry Inch,Belasco,Musical,"7,200",102%,"725,517",87%,6
4/27/14,27,4,2014,If/Then,Richard Rodgers,Musical,"9,750",93%,"1,004,383",78%,8
4/27/14,27,4,2014,Jersey Boys,August Wilson,Musical,"8,253",84%,"800,204",70%,8
4/27/14,27,4,2014,Kinky Boots,Al Hirschfeld,Musical,"11,300",99%,"1,519,830",102%,8
4/27/14,27,4,2014,Lady Day At Emerson'S Bar & Grill,Circle In The Square,Play,"4,504",94%,"489,022",78%,7
4/27/14,27,4,2014,Les Miserables '14,Imperial,Musical,"11,099",98%,"1,258,537",94%,8
4/27/14,27,4,2014,Mamma Mia!,Broadhurst,Musical,"9,103",98%,"842,376",75%,8
4/27/14,27,4,2014,Matilda,Shubert,Musical,"11,517",101%,"1,253,017",98%,8
4/27/14,27,4,2014,Mothers And Sons,Golden,Play,"3,210",50%,"192,942",25%,8
4/27/14,27,4,2014,Motown The Musical,Lunt-Fontanne,Musical,"11,487",95%,"1,203,398",85%,8
4/27/14,27,4,2014,Newsies,Nederlander,Musical,"9,232",97%,"812,665",77%,8
4/27/14,27,4,2014,Of Mice And Men,Longacre,Play,"8,555",100%,"897,852",95%,8
4/27/14,27,4,2014,Once,Jacobs,Musical,"6,749",80%,"569,833",56%,8
4/27/14,27,4,2014,Pippin,Music Box,Musical,"7,063",89%,"682,229",65%,8
4/27/14,27,4,2014,Rock Of Ages,Helen Hayes,Musical,"4,278",92%,"359,970",67%,8
4/27/14,27,4,2014,Rocky,Winter Garden,Musical,"8,805",73%,"783,892",59%,8
4/27/14,27,4,2014,The Book Of Mormon,Eugene O'Neill,Musical,"8,752",103%,"1,674,070",120%,8
4/27/14,27,4,2014,The Bridges Of Madison County,Schoenfeld,Musical,"4,922",60%,"351,946",34%,8
4/27/14,27,4,2014,The Cripple Of Inishmaan,Cort,Play,"7,535",88%,"579,630",61%,8
4/27/14,27,4,2014,The Lion King,Minskoff,Musical,"13,602",100%,"2,143,746",99%,8
4/27/14,27,4,2014,The Phantom Of The Opera,Majestic,Musical,"10,679",83%,"1,117,440",81%,8
4/27/14,27,4,2014,The Realistic Joneses,Lyceum,Play,"6,458",93%,"619,507",86%,8
4/27/14,27,4,2014,The Velocity Of Autumn,Booth,Play,"4,070",67%,"84,521",11%,8
4/27/14,27,4,2014,Violet,American Airlines,Musical,"5,022",86%,"360,849",47%,8
4/27/14,27,4,2014,Wicked,Gershwin,Musical,"14,320",99%,"2,074,749",123%,8
5/4/14,4,5,2014,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,"6,770",93%,"580,279",65%,8
5/4/14,4,5,2014,A Raisin In The Sun '14,Ethel Barrymore,Play,"8,368",100%,"1,190,876",109%,8
5/4/14,4,5,2014,Act One,Vivian Beaumont,Play,"5,695",66%,"398,834",37%,8
5/4/14,4,5,2014,After Midnight,Brooks Atkinson,Musical,"6,510",79%,"523,053",53%,8
5/4/14,4,5,2014,Aladdin,New Amsterdam,Musical,"13,782",100%,"1,176,765",92%,8
5/4/14,4,5,2014,All The Way,Neil Simon,Play,"9,177",81%,"1,014,071",74%,8
5/4/14,4,5,2014,Beautiful,Stephen Sondheim,Musical,"8,130",99%,"1,036,646",94%,8
5/4/14,4,5,2014,Bullets Over Broadway,St. James,Musical,"10,246",79%,"950,052",63%,8
5/4/14,4,5,2014,Cabaret '14,Studio 54,Musical,"7,007",99%,"628,491",64%,8
5/4/14,4,5,2014,Casa Valentina,Friedman,Play,"4,429",86%,"275,997",47%,8
5/4/14,4,5,2014,Chicago,Ambassador,Musical,"7,204",83%,"605,077",61%,8
5/4/14,4,5,2014,Cinderella,Broadway,Musical,"8,406",60%,"635,716",39%,8
5/4/14,4,5,2014,Hedwig And The Angry Inch,Belasco,Musical,"7,215",102%,"993,474",119%,7
5/4/14,4,5,2014,If/Then,Richard Rodgers,Musical,"8,928",85%,"927,814",72%,8
5/4/14,4,5,2014,Jersey Boys,August Wilson,Musical,"7,189",73%,"699,790",61%,8
5/4/14,4,5,2014,Kinky Boots,Al Hirschfeld,Musical,"10,914",96%,"1,477,550",99%,8
5/4/14,4,5,2014,Lady Day At Emerson'S Bar & Grill,Circle In The Square,Play,"4,496",94%,"490,737",79%,7
5/4/14,4,5,2014,Les Miserables '14,Imperial,Musical,"10,148",90%,"1,080,994",80%,8
5/4/14,4,5,2014,Mamma Mia!,Broadhurst,Musical,"8,502",91%,"763,046",68%,8
5/4/14,4,5,2014,Matilda,Shubert,Musical,"10,186",89%,"924,624",73%,8
5/4/14,4,5,2014,Mothers And Sons,Golden,Play,"2,743",43%,"172,916",23%,8
5/4/14,4,5,2014,Motown The Musical,Lunt-Fontanne,Musical,"10,710",89%,"1,123,937",79%,8
5/4/14,4,5,2014,Newsies,Nederlander,Musical,"8,038",85%,"576,874",61%,8
5/4/14,4,5,2014,Of Mice And Men,Longacre,Play,"8,303",97%,"864,014",92%,8
5/4/14,4,5,2014,Once,Jacobs,Musical,"5,179",61%,"439,851",43%,8
5/4/14,4,5,2014,Pippin,Music Box,Musical,"5,698",72%,"538,721",51%,8
5/4/14,4,5,2014,Rock Of Ages,Helen Hayes,Musical,"4,046",87%,"334,369",62%,8
5/4/14,4,5,2014,Rocky,Winter Garden,Musical,"8,051",66%,"707,891",56%,8
5/4/14,4,5,2014,The Book Of Mormon,Eugene O'Neill,Musical,"8,747",103%,"1,631,761",117%,8
5/4/14,4,5,2014,The Bridges Of Madison County,Schoenfeld,Musical,"4,729",58%,"286,948",28%,8
5/4/14,4,5,2014,The Cripple Of Inishmaan,Cort,Play,"5,682",66%,"493,595",51%,8
5/4/14,4,5,2014,The Lion King,Minskoff,Musical,"13,602",100%,"1,940,102",99%,8
5/4/14,4,5,2014,The Phantom Of The Opera,Majestic,Musical,"11,739",91%,"988,317",72%,8
5/4/14,4,5,2014,The Realistic Joneses,Lyceum,Play,"6,256",90%,"605,288",84%,8
5/4/14,4,5,2014,The Velocity Of Autumn,Booth,Play,"4,752",78%,"130,333",18%,8
5/4/14,4,5,2014,Violet,American Airlines,Musical,"4,020",68%,"303,237",39%,8
5/4/14,4,5,2014,Wicked,Gershwin,Musical,"14,910",97%,"1,732,110",103%,8
5/11/14,11,5,2014,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,"7,065",97%,"663,459",74%,8
